F108Q3000005|201201|84687.02|0|41|319|||||6.875|0||||||||||||
F108Q3000005|201202|84500.66|0|42|318|||||6.875|0||||||||||||
F108Q3000005|201203|84406.68|0|43|317|||||6.875|0||||||||||||
F108Q3000005|201204|84406.68|0|44|316|||||6.875|0||||||||||||
F108Q3000005|201205|84312.16|0|45|315|||||6.875|0||||||||||||
F108Q3000005|201206|84217.1|0|46|314|||||6.875|0||||||||||||
F108Q3000005|201207|84121.49|0|47|313|||||6.875|0||||||||||||
F108Q3000005|201208|83928.64|0|48|312|||||6.875|0||||||||||||
F108Q3000005|201209|83831.38|0|49|311|||||6.875|0||||||||||||
F108Q3000005|201210|83831.38|0|50|310|||||6.875|0||||||||||||
F108Q3000005|201211|83733.56|0|51|309|||||6.875|0||||||||||||
F108Q3000005|201212|83635.18|0|52|308|||||6.875|0||||||||||||
F108Q3000005|201301|83436.73|0|53|307|||||6.875|0||||||||||||
F108Q3000005|201302|83336.65|0|54|306|||||6.875|0||||||||||||
F108Q3000005|201303|83236|0|55|305|||||6.875|0||||||||||||
F108Q3000005|201304|83236|0|56|304|||||6.875|0||||||||||||
F108Q3000005|201305|83032.96|0|57|303|||||6.875|0||||||||||||
F108Q3000005|201306|83032.96|0|58|302|||||6.875|0||||||||||||
F108Q3000005|201307|82827.59|0|59|301|||||6.875|0||||||||||||
F108Q3000005|201308|82827.59|0|60|300|||||6.875|0||||||||||||
F108Q3000005|201309|82724.02|0|61|299|||||6.875|0||||||||||||
F108Q3000005|201310|82619.86|0|62|298|||||6.875|0||||||||||||
F108Q3000005|201311|82515.1|0|63|297|||||6.875|0||||||||||||
F108Q3000005|201312|82409.74|0|64|296|||||6.875|0||||||||||||
F108Q3000005|201401|82197.21|0|65|295|||||6.875|0||||||||||||
F108Q3000005|201402|82197.21|0|66|294|||||6.875|0||||||||||||
F108Q3000005|201403|82090.03|0|67|293|||||6.875|0||||||||||||
F108Q3000005|201404|81982.24|0|68|292|||||6.875|0||||||||||||
F108Q3000005|201405|81764.8|0|69|291|||||6.875|0||||||||||||
F108Q3000005|201406|81764.8|0|70|290|||||6.875|0||||||||||||
F108Q3000005|201407|81655.14|0|71|289|||||6.875|0||||||||||||
F108Q3000005|201408|81433.94|0|72|288|||||6.875|0||||||||||||
F108Q3000005|201409|81433.94|0|73|287|||||6.875|0||||||||||||
F108Q3000005|201410|81322.39|0|74|286|||||6.875|0||||||||||||
F108Q3000005|201411|81210.2|0|75|285|||||6.875|0||||||||||||
F108Q3000005|201412|80983.89|0|76|284|||||6.875|0||||||||||||
F108Q3000005|201501|80869.76|0|77|283|||||6.875|0||||||||||||
F108Q3000005|201502|80869.76|0|78|282|||||6.875|0||||||||||||
F108Q3000005|201503|80754.98|0|79|281|||||6.875|0||||||||||||
